Response ID,Date,Score,Taxonomy Type,Response Text,Translated Text,Page URL,vader_negative,vader_neutral,vader_positive,vader_compound,sentiment_label
173042538,"Dec 15, 2025",8,Functionality,It helps me send out emails to several contacts at once and through sequences.,,Globalhome Page,0.0,0.833,0.167,0.3818,positive
173034912,"Dec 15, 2025",4,Usability,too much going back and forth from one screen to the next to find my notes from the last call.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
173005381,"Dec 15, 2025",10,Usability,Ease of customisation and use.  Speedy etc.,,Dashboard Page,0.0,0.706,0.294,0.3612,positive
173023150,"Dec 15, 2025",0,Performance,ç™»éŒ²ã—ã¦ã‚‚åæ˜ ã•ã‚Œã‚‹ã®ã«æ™‚é–“ãŒã‹ã‹ã‚Šã™ãŽã‚‹,It takes too long for changes to be reflected after registration,Dashboard Page,0.0,1.0,0.0,0.0,neutral
173050567,"Dec 15, 2025",0,General,Just not a great system in general,,Dashboard Page,0.354,0.646,0.0,-0.5096,negative
173009021,"Dec 15, 2025",4,Reliability,"Recently, almost every week there's an error  in the reports we have created. This is not acceptable.",,Dashboard Page,0.226,0.678,0.097,-0.3944,negative
173014391,"Dec 15, 2025",4,Reliability,"Getting dumber and harder to extract useable, reliable data",,Dashboard Page,0.238,0.762,0.0,-0.3612,negative
173023573,"Dec 15, 2025",9,General,Been helping with everything we need,,Globalhome Page,0.0,0.694,0.306,0.296,positive
173023743,"Dec 15, 2025",10,Usability,Userfriendly and easy to use as a professional salesman.,,Globalhome Page,0.0,0.734,0.266,0.4404,positive
173006907,"Dec 15, 2025",10,Usability,"Hubspot help me leverage the work efficiency a lot, make everything transparent and easy to view.",,Dashboard Page,0.0,0.616,0.384,0.7964,positive
173035919,"Dec 15, 2025",10,General,Please do not force responses in the middle of my work!,,Dashboard Page,0.0,0.794,0.206,0.3802,positive
173019914,"Dec 15, 2025",10,General,Fantastic Tool!,,Dashboard Page,0.0,0.204,0.796,0.5983,positive
173036897,"Dec 15, 2025",2,Expectation Gap,Marketing content is not shared with sales.,,Dashboard Page,0.253,0.747,0.0,-0.2584,negative
173033973,"Dec 15, 2025",10,Usability,"easy to use 
company let's you know when they're experiencing issues in real time",,Dashboard Page,0.0,0.818,0.182,0.4404,positive
173019339,"Dec 15, 2025",10,Usability,Outil avec beaucoup de possibilitÃ©s et fluiditÃ©. SystÃ¨me de tache qui est un vrai gain de temps au quotidien + support trÃ¨s rÃ©actif et compÃ©tent.,A tool with many possibilities and fluidity. Task system that is a real time saver every day + very reactive and competent support.,Dashboard Page,0.0,0.8,0.2,0.6444,positive
173039062,"Dec 15, 2025",10,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
173024687,"Dec 15, 2025",9,Usability,Ease of use.,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
173052046,"Dec 15, 2025",2,Usability,its not very intuitive and seems a little clunky when you need to do something. sorting and creating lists seems limited and it is hard to edit lists,,Dashboard Page,0.108,0.82,0.072,-0.0258,neutral
173028123,"Dec 15, 2025",10,Usability,Easy to use and complete coverage of what I need and need to do.,,Dashboard Page,0.0,0.818,0.182,0.4404,positive
173027840,"Dec 15, 2025",0,Usability,plataforma Ã© lenta nÃ£o Ã© intuitiva,The platform is slow and not intuitive,Dashboard Page,0.0,1.0,0.0,0.0,neutral
173030961,"Dec 15, 2025",5,Expectation Gap,You change settings with out allowing us to keep things the way we have them set up.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
173053325,"Dec 15, 2025",10,General,Simple,,Dashboard Page,,,,,unscored
173026391,"Dec 15, 2025",5,Reliability,as vezes trava,Sometimes freezes,Dashboard Page,0.524,0.476,0.0,-0.0258,neutral
173040468,"Dec 15, 2025",0,General,Why would I recommend HubSpot to a coworker. They would be a user on our account already.,,Dashboard Page,0.0,0.865,0.135,0.3612,positive
172980659,"Dec 14, 2025",5,Usability,it's getting more and more complex to troubleshoot the issues,,Dashboard Page,0.0,0.813,0.187,0.2648,positive
172999426,"Dec 14, 2025",9,Usability,The UX of the software,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172986686,"Dec 14, 2025",0,Reliability,losing all my data isn't cool,,Dashboard Page,0.533,0.467,0.0,-0.5517,negative
172983324,"Dec 14, 2025",1,Usability,"Counter-intuitive way of presenting data and building reports
Can never find what I need easily
HubSpot is a CRM designed to create an ecosystem of tools but that makes it far too complex and it fails at it's basic task of serving up customer and revenue data
Designed by software engineers not revenue leaders",,Dashboard Page,0.064,0.88,0.056,-0.3506,negative
172938768,"Dec 13, 2025",0,Functionality,This is not a sales friendly tool.  Forecasting is non existent and a real challenge.,,Dashboard Page,0.155,0.768,0.077,-0.3244,negative
172958792,"Dec 13, 2025",0,Usability,Difficult to use,,Dashboard Page,0.556,0.444,0.0,-0.3612,negative
172962504,"Dec 13, 2025",2,General,i miss gymsales.,,Dashboard Page,,,,,unscored
172902701,"Dec 12, 2025",0,Usability,Reporting is rubbish,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172901900,"Dec 12, 2025",10,General,NRP,,Dashboard Page,,,,,unscored
172915833,"Dec 12, 2025",9,Usability,Ease of use and practicality,,Dashboard Page,0.0,0.615,0.385,0.3612,positive
172933116,"Dec 12, 2025",8,Usability,I love the sequence feature and the connectivity with Outlook at Teams that make logging activities very easy. It really helps with productivity and transparency.,,Dashboard Page,0.0,0.681,0.319,0.883,positive
172919477,"Dec 12, 2025",4,Usability,"Clunky, it's not simple to extract data.",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172905186,"Dec 12, 2025",8,Usability,veel mogelijkheden om iets in te stellen en te selecteren op verschillende klanten en klant gegevens,Many options to set things and select on different customer and customer data,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172913514,"Dec 12, 2025",8,General,Love Spotler better ;-),,Dashboard Page,,,,,unscored
172915988,"Dec 12, 2025",0,Usability,"Cada mejora que hacen parece que piensan en el trabajador, en el que usa en el dÃ­a a dÃ­a HS. Son mejoras engorrosas las que realizan. Por ejemplo, como van a poner el pipeline y la atapa en gris del mismo color que el resto de la informaciÃ³n del deal? Es engorroso de ver, de usar.","Every improvement they make seems to think about the worker, the one who uses HS daily. The improvements they make are cumbersome. For example, how are they going to set the pipeline and the gray tab of the same color as the rest of the deal information? It is cumbersome to see and use.",Dashboard Page,0.0,0.908,0.092,0.6486,positive
172933120,"Dec 12, 2025",10,General,How Hubspot ties together nearly the entire marketing and sales stack.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172924512,"Dec 12, 2025",2,Expectation Gap,Isn't built with the top of the funnel as a focus,,Dashboard Page,0.0,0.756,0.244,0.2263,positive
172907953,"Dec 12, 2025",3,General,PdMãªã®ã§ã‚ã¾ã‚Šä½¿ã£ã¦ãªã„ã‚ˆ,I haven't used it much because it's PdM,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172902389,"Dec 12, 2025",10,General,It has a good tracker.,,Dashboard Page,0.0,0.58,0.42,0.4404,positive
172909591,"Dec 12, 2025",4,Usability,Not intuitive to use.,,Globalhome Page,0.0,1.0,0.0,0.0,neutral
172920155,"Dec 12, 2025",8,Functionality,No way of tagging warm leads based on interaction with emails,,Dashboard Page,0.168,0.687,0.145,-0.0772,negative
172916195,"Dec 12, 2025",0,Usability,Difficult to use; not applicable to this organization,,Dashboard Page,0.263,0.737,0.0,-0.3612,negative
172915559,"Dec 12, 2025",9,Usability,"Ease of use, UI, the ability to modify the app, dashboard and reporting",,Dashboard Page,0.0,0.696,0.304,0.5859,positive
172922487,"Dec 12, 2025",5,Reliability,"Glitchy- alot of ""failure to fetch"" error messages",,Dashboard Page,0.5,0.5,0.0,-0.7184,negative
172910314,"Dec 12, 2025",10,Usability,User-Friendly,,Dashboard Page,,,,,unscored
172921383,"Dec 12, 2025",8,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
172915094,"Dec 12, 2025",3,Expectation Gap,Les options offertes par Hubspot semblent se dÃ©grader au fil du temps pour un prix qui augmente en continu (notamment avec le systeme de contact marketing / les limitations de comptes view only etc..).,The options offered by HubSpot seem to be deteriorating over time for a price that keeps increasing (notably with the marketing contact system / limitations of view-only accounts etc.).,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172913582,"Dec 12, 2025",9,Usability,easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
172907361,"Dec 12, 2025",6,Functionality,Time consuming; hardly AI support,,Dashboard Page,0.0,0.623,0.377,0.3446,positive
172923215,"Dec 12, 2025",10,Usability,claridad de uso,Clarity of use,Dashboard Page,0.0,0.426,0.574,0.4019,positive
172916686,"Dec 12, 2025",10,Functionality,Great and loving the AI integration too.,,Dashboard Page,0.0,0.385,0.615,0.8402,positive
172915539,"Dec 12, 2025",2,Performance,refresh rate drags too long for our everyday workflow needs.,,Dashboard Page,0.159,0.841,0.0,-0.1779,negative
172889676,"Dec 12, 2025",1,Performance,å‹•ä½œãŒé…ã„,The performance is slow,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172907476,"Dec 12, 2025",10,Usability,"simplificitÃ© d'utilisation
interface intuitive qui Ã©volue agrÃ©ablement","Simplicity of use, intuitive interface that evolves pleasantly",Dashboard Page,0.0,0.693,0.307,0.4767,positive
172896902,"Dec 12, 2025",8,Usability,"User-friendly, ability to sort info",,Globalhome Page,0.0,0.635,0.365,0.3182,positive
172897651,"Dec 12, 2025",0,Performance,åå¿œãŒé…ã„ã€‚æ¤œç´¢ã—ã«ãã„,Slow response. Difficult to search,Dashboard Page,0.385,0.615,0.0,-0.3612,negative
172931958,"Dec 12, 2025",2,Expectation Gap,"Too complicated, Features locked by additional fees",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172927899,"Dec 12, 2025",10,Usability,the organization of information. It is use to filter and find the records. The graphics are very helpfull as well,,Dashboard Page,0.0,0.889,0.111,0.3321,positive
172913833,"Dec 12, 2025",10,General,I love hubspot,,Dashboard Page,,,,,unscored
172880485,"Dec 11, 2025",8,Performance,"Otimizar para ficar mais leve, tenho um pc com 8 de ram e as vezes Ã© lento ainda","Optimize to be lighter, I have a PC with 8GB of RAM and it's sometimes slow still",Dashboard Page,0.0,0.833,0.167,0.4939,positive
172852091,"Dec 11, 2025",3,Expectation Gap,intransparentes Preismodell,Intransparent pricing model,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172854266,"Dec 11, 2025",0,Usability,So many unnecessary changes being made!,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172881529,"Dec 11, 2025",1,Usability,too many changes that aren't helpful - leave well enough alone!,,Dashboard Page,0.311,0.471,0.218,-0.3348,negative
172852315,"Dec 11, 2025",10,Usability,es ist einfach und ein sehr gutes tool,It is simple and a very good tool,Dashboard Page,0.0,0.687,0.313,0.4927,positive
172880236,"Dec 11, 2025",9,General,Plataforma muito boa para acompanhar nossa rotina de trabalho no dia a dia.,Great platform for following our daily work routine.,Dashboard Page,0.0,0.631,0.369,0.6249,positive
172871875,"Dec 11, 2025",9,Usability,"Easy to use, functional.",,Dashboard Page,0.0,0.508,0.492,0.4404,positive
172868280,"Dec 11, 2025",7,Reliability,the app is slow and buggy,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172870379,"Dec 11, 2025",5,Usability,"A lot of times, the platform is extremely confusingâ€” UX is not well suited for the platform, you have to go roundabout ways to get something simple done, there are lots of nuances that make it hard to use even with months of experience",,Dashboard Page,0.071,0.929,0.0,-0.2991,negative
172875512,"Dec 11, 2025",3,General,Its being forced on me to use and I am not sure of the value.,,Globalhome Page,0.256,0.62,0.124,-0.374,negative
172873337,"Dec 11, 2025",10,Usability,"Hay mucho contenido en internet de tutoriales, etc. Es facil solucionar dudas","There is a lot of content on the internet about tutorials, etc. It is easy to solve doubts",Dashboard Page,0.1,0.685,0.215,0.3612,positive
172852921,"Dec 11, 2025",4,Performance,"La performance, c'est terriblement lent depuis les dÃ©veloppements
Et Ã§a n'est pas du tout intuitif, je passe mon temps Ã  Ã©crire au Support ou demander de l'aide Ã  Chat GPT, c'est pÃ©nible","The performance is terrible slow since the developments and it's not at all intuitive, I spend my time writing to Support or asking for help from Chat GPT, it's annoying",Dashboard Page,0.156,0.699,0.145,-0.1027,negative
172850269,"Dec 11, 2025",9,Usability,It is difficult to make chatrs,,Dashboard Page,0.333,0.667,0.0,-0.3612,negative
172875334,"Dec 11, 2025",4,Expectation Gap,this feels like micromanaging software,,Dashboard Page,0.0,0.615,0.385,0.3612,positive
172849752,"Dec 11, 2025",0,Usability,ä½¿ã„ã«ãã„ãŸã‚,Because it is difficult to use,Dashboard Page,0.333,0.667,0.0,-0.3612,negative
172868833,"Dec 11, 2025",10,Usability,I keep in regular contact with my contacts using tasks.  It is very easy to keep up and it keeps me on schedule.,,Dashboard Page,0.0,0.873,0.127,0.4927,positive
172845611,"Dec 11, 2025",7,Expectation Gap,is meer een marketingtool dan een sales tool,It's more of a marketing tool than a sales tool,Globalhome Page,0.0,1.0,0.0,0.0,neutral
172881564,"Dec 11, 2025",8,Usability,easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
172845854,"Dec 11, 2025",6,General,overpriced,,Globalhome Page,,,,,unscored
172873320,"Dec 11, 2025",6,Usability,No es la plataforma mÃ¡s prÃ¡ctica ... tiene demasiados caminos para las diferentes vistas,It is not the most practical platform ... it has too many paths for different views,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172862269,"Dec 11, 2025",10,General,Leads,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
172863496,"Dec 11, 2025",5,General,"HubSpot is great, but the constant need for additional upgrades is beyond frustrating.",,Dashboard Page,0.221,0.632,0.147,-0.3182,negative
172841427,"Dec 11, 2025",0,Usability,horrible. not user friendly. clunky.,,Globalhome Page,0.671,0.329,0.0,-0.7293,negative
172852102,"Dec 11, 2025",8,Usability,FACILMENTE UTILIZZABILE,Easy to use,Dashboard Page,0.0,0.408,0.592,0.4404,positive
172847147,"Dec 11, 2025",7,Functionality,"It's 8 because it's amazing. It's not ten because I hate that I can't fix the Deal Funnel conversion easily. Also I hate the fact that if I don't enroll existing record (contacts/deals/companies) when activating a workflow, that these records won't enroll when they finally meet the enrollment criteria..",,Dashboard Page,0.126,0.75,0.124,-0.2732,negative
